	ta	tb	xa_lon	xa_lat	xb_lon	xb_lat	n	distance	duration	table_name	xa	xb	ia	ib	twa	twb	iv	iv_ta	iv_tb
8866	2016-05-01 18:00:31	2016-05-01 18:08:30	-73.98809051513672	40.74601364135742	-73.99164581298828	40.74991989135742	1	820.7633999999999	479.00000000000006	yellow_tripdata_2016-05	(40.74601364135742, -73.98809051513672)	(40.74991989135742, -73.99164581298828)	32259	5235625493	(Timestamp('2016-05-01 17:58:31'), Timestamp('2016-05-01 18:05:31'))	(Timestamp('2016-05-01 17:58:31'), Timestamp('2016-05-01 18:18:30'))			
8201	2016-05-01 18:00:31	2016-05-01 18:14:20	-73.98245239257811	40.75693130493164	-73.96636962890625	40.76190948486328	1	2349.6364	829.0	yellow_tripdata_2016-05	(40.75693130493164, -73.98245239257811)	(40.76190948486328, -73.96636962890625)	3541	30414	(Timestamp('2016-05-01 17:58:31'), Timestamp('2016-05-01 18:05:31'))	(Timestamp('2016-05-01 17:58:31'), Timestamp('2016-05-01 18:24:20'))	14.0	2016-05-01 17:58:30.079209	2016-05-01 18:00:16
6369	2016-05-01 18:00:32	2016-05-01 18:11:56	-73.97803497314453	40.75497055053711	-73.96356964111328	40.76165771484375	1	2414.0099999999998	684.0	yellow_tripdata_2016-05	(40.75497055053711, -73.97803497314453)	(40.76165771484375, -73.96356964111328)	27015	30431	(Timestamp('2016-05-01 17:58:32'), Timestamp('2016-05-01 18:05:32'))	(Timestamp('2016-05-01 17:58:32'), Timestamp('2016-05-01 18:21:56'))	6.0	2016-05-01 17:58:31.497497	2016-05-01 18:03:47
9326	2016-05-01 18:00:32	2016-05-01 18:21:17	-73.9813232421875	40.77362823486328	-73.98990631103516	40.756744384765625	1	2735.8779999999997	1245.0	yellow_tripdata_2016-05	(40.77362823486328, -73.9813232421875)	(40.756744384765625, -73.98990631103516)	5117991237	4207957613	(Timestamp('2016-05-01 17:58:32'), Timestamp('2016-05-01 18:05:32'))	(Timestamp('2016-05-01 17:58:32'), Timestamp('2016-05-01 18:31:17'))			
7568	2016-05-01 18:00:34	2016-05-01 18:19:47	-73.97631072998048	40.751567840576165	-73.99423217773438	40.75091171264648	1	2961.1856	1153.0	yellow_tripdata_2016-05	(40.751567840576165, -73.97631072998048)	(40.75091171264648, -73.99423217773438)	12632	8567053364	(Timestamp('2016-05-01 17:58:34'), Timestamp('2016-05-01 18:05:34'))	(Timestamp('2016-05-01 17:58:34'), Timestamp('2016-05-01 18:29:47'))	1.0	2016-05-01 18:02:14.980522	2016-05-01 18:05:28
4965	2016-05-01 18:00:36	2016-05-01 18:04:53	-73.97653198242188	40.751819610595696	-73.9764175415039	40.7451286315918	1	1110.4445999999998	257.0	yellow_tripdata_2016-05	(40.751819610595696, -73.97653198242188)	(40.7451286315918, -73.9764175415039)	12634	11826	(Timestamp('2016-05-01 17:58:36'), Timestamp('2016-05-01 18:05:36'))	(Timestamp('2016-05-01 17:58:36'), Timestamp('2016-05-01 18:14:53'))			
5996	2016-05-01 18:00:37	2016-05-01 18:20:34	-73.99082946777342	40.75585174560546	-73.96199035644531	40.75950241088867	1	3379.614	1197.0	yellow_tripdata_2016-05	(40.75585174560546, -73.99082946777342)	(40.75950241088867, -73.96199035644531)	6740	4918486747	(Timestamp('2016-05-01 17:58:37'), Timestamp('2016-05-01 18:05:37'))	(Timestamp('2016-05-01 17:58:37'), Timestamp('2016-05-01 18:30:34'))			
8529	2016-05-01 18:00:38	2016-05-01 18:03:38	-73.97511291503906	40.7557487487793	-73.96923065185547	40.76359939575195	1	997.7908	180.0	yellow_tripdata_2016-05	(40.7557487487793, -73.97511291503906)	(40.76359939575195, -73.96923065185547)	14546	33986	(Timestamp('2016-05-01 17:58:38'), Timestamp('2016-05-01 18:05:38'))	(Timestamp('2016-05-01 17:58:38'), Timestamp('2016-05-01 18:13:38'))	15.0	2016-05-01 18:04:21.406185	2016-05-01 18:11:12
8803	2016-05-01 18:00:38	2016-05-01 18:13:59	-73.98251342773438	40.75598907470703	-74.00408935546875	40.748531341552734	1	3814.1358	801.0	yellow_tripdata_2016-05	(40.75598907470703, -73.98251342773438)	(40.748531341552734, -74.00408935546875)	27002	1415	(Timestamp('2016-05-01 17:58:38'), Timestamp('2016-05-01 18:05:38'))	(Timestamp('2016-05-01 17:58:38'), Timestamp('2016-05-01 18:23:59'))	13.0	2016-05-01 17:58:37.965858	2016-05-01 18:04:42
2054	2016-05-01 18:00:38	2016-05-01 18:05:35	-73.99278259277344	40.75838851928711	-74.00254058837889	40.75520706176758	1	1448.406	297.0	yellow_tripdata_2016-05	(40.75838851928711, -73.99278259277344)	(40.75520706176758, -74.00254058837889)	7876	8261122118	(Timestamp('2016-05-01 17:58:38'), Timestamp('2016-05-01 18:05:38'))	(Timestamp('2016-05-01 17:58:38'), Timestamp('2016-05-01 18:15:35'))			
8032	2016-05-01 18:00:39	2016-05-01 18:03:36	-73.9964599609375	40.748008728027344	-73.992919921875	40.75457763671875	1	804.67	177.0	yellow_tripdata_2016-05	(40.748008728027344, -73.9964599609375)	(40.75457763671875, -73.992919921875)	6288	37821	(Timestamp('2016-05-01 17:58:39'), Timestamp('2016-05-01 18:05:39'))	(Timestamp('2016-05-01 17:58:39'), Timestamp('2016-05-01 18:13:36'))			
391	2016-05-01 18:00:39	2016-05-01 18:11:31	-73.99210357666014	40.74931335449219	-73.98194122314453	40.757862091064446	1	1931.2079999999999	652.0	yellow_tripdata_2016-05	(40.74931335449219, -73.99210357666014)	(40.757862091064446, -73.98194122314453)	6548	3561	(Timestamp('2016-05-01 17:58:39'), Timestamp('2016-05-01 18:05:39'))	(Timestamp('2016-05-01 17:58:39'), Timestamp('2016-05-01 18:21:31'))	15.0	2016-05-01 18:01:13.891155	2016-05-01 18:03:47
6135	2016-05-01 18:00:40	2016-05-01 18:16:13	-73.99848937988281	40.74508666992188	-73.9915313720703	40.76492691040039	1	2800.2516	933.0000000000001	yellow_tripdata_2016-05	(40.74508666992188, -73.99848937988281)	(40.76492691040039, -73.9915313720703)	6662	9619	(Timestamp('2016-05-01 17:58:40'), Timestamp('2016-05-01 18:05:40'))	(Timestamp('2016-05-01 17:58:40'), Timestamp('2016-05-01 18:26:13'))			
8856	2016-05-01 18:00:41	2016-05-01 18:10:20	-73.97390747070312	40.763221740722656	-73.98783874511719	40.744102478027344	1	2414.0099999999998	579.0	yellow_tripdata_2016-05	(40.763221740722656, -73.97390747070312)	(40.744102478027344, -73.98783874511719)	5068	6276	(Timestamp('2016-05-01 17:58:41'), Timestamp('2016-05-01 18:05:41'))	(Timestamp('2016-05-01 17:58:41'), Timestamp('2016-05-01 18:20:20'))	9.0	2016-05-01 18:04:19.280766	2016-05-01 18:09:03
5234	2016-05-01 18:00:48	2016-05-01 18:03:36	-73.99032592773438	40.745941162109375	-73.98340606689453	40.74306869506836	1	643.736	168.0	yellow_tripdata_2016-05	(40.745941162109375, -73.99032592773438)	(40.74306869506836, -73.98340606689453)	1939	12388	(Timestamp('2016-05-01 17:58:48'), Timestamp('2016-05-01 18:05:48'))	(Timestamp('2016-05-01 17:58:48'), Timestamp('2016-05-01 18:13:36'))			
9511	2016-05-01 18:00:48	2016-05-01 18:06:42	-73.96836853027344	40.76210021972656	-73.97657012939453	40.75065994262695	1	1480.5928	354.0	yellow_tripdata_2016-05	(40.76210021972656, -73.96836853027344)	(40.75065994262695, -73.97657012939453)	12706	4751	(Timestamp('2016-05-01 17:58:48'), Timestamp('2016-05-01 18:05:48'))	(Timestamp('2016-05-01 17:58:48'), Timestamp('2016-05-01 18:16:42'))			
1318	2016-05-01 18:00:48	2016-05-01 18:08:35	-73.98809051513672	40.74950408935546	-73.97896575927734	40.74083709716797	1	1931.2079999999999	467.00000000000006	yellow_tripdata_2016-05	(40.74950408935546, -73.98809051513672)	(40.74083709716797, -73.97896575927734)	1954	6139477294	(Timestamp('2016-05-01 17:58:48'), Timestamp('2016-05-01 18:05:48'))	(Timestamp('2016-05-01 17:58:48'), Timestamp('2016-05-01 18:18:35'))	11.0	2016-05-01 18:03:51.686184	2016-05-01 18:06:15
234	2016-05-01 18:00:49	2016-05-01 18:04:55	-73.97951507568358	40.76453399658203	-73.97689056396483	40.7589225769043	1	804.67	246.00000000000003	yellow_tripdata_2016-05	(40.76453399658203, -73.97951507568358)	(40.7589225769043, -73.97689056396483)	29453	27213	(Timestamp('2016-05-01 17:58:49'), Timestamp('2016-05-01 18:05:49'))	(Timestamp('2016-05-01 17:58:49'), Timestamp('2016-05-01 18:14:55'))	8.0	2016-05-01 18:04:32.460582	2016-05-01 18:05:39
5158	2016-05-01 18:00:52	2016-05-01 18:09:14	-73.9902801513672	40.75643539428711	-73.9841537475586	40.764602661132805	1	1142.6314	502.00000000000006	yellow_tripdata_2016-05	(40.75643539428711, -73.9902801513672)	(40.764602661132805, -73.9841537475586)	6724	3308681109	(Timestamp('2016-05-01 17:58:52'), Timestamp('2016-05-01 18:05:52'))	(Timestamp('2016-05-01 17:58:52'), Timestamp('2016-05-01 18:19:14'))			
9420	2016-05-01 18:00:52	2016-05-01 18:04:37	-73.98062133789062	40.75990295410156	-73.98155212402342	40.76450347900391	1	675.9227999999999	225.0	yellow_tripdata_2016-05	(40.75990295410156, -73.98062133789062)	(40.76450347900391, -73.98155212402342)	3971196627	25273	(Timestamp('2016-05-01 17:58:52'), Timestamp('2016-05-01 18:05:52'))	(Timestamp('2016-05-01 17:58:52'), Timestamp('2016-05-01 18:14:37'))			
5668	2016-05-01 18:00:54	2016-05-01 18:06:58	-73.98462677001953	40.74259567260742	-73.97245788574217	40.756397247314446	1	2076.0486	364.0	yellow_tripdata_2016-05	(40.74259567260742, -73.98462677001953)	(40.756397247314446, -73.97245788574217)	29634	3977886187	(Timestamp('2016-05-01 17:58:54'), Timestamp('2016-05-01 18:05:54'))	(Timestamp('2016-05-01 17:58:54'), Timestamp('2016-05-01 18:16:58'))	17.0	2016-05-01 18:05:00.385509	2016-05-01 18:08:30
8744	2016-05-01 18:00:55	2016-05-01 18:07:28	-73.99386596679686	40.751628875732415	-73.98102569580078	40.747425079345696	1	1770.2740000000001	393.0	yellow_tripdata_2016-05	(40.751628875732415, -73.99386596679686)	(40.747425079345696, -73.98102569580078)	6702	6365	(Timestamp('2016-05-01 17:58:55'), Timestamp('2016-05-01 18:05:55'))	(Timestamp('2016-05-01 17:58:55'), Timestamp('2016-05-01 18:17:28'))			
650	2016-05-01 18:00:58	2016-05-01 18:06:01	-73.98989868164062	40.74698638916016	-73.98198699951173	40.743438720703125	1	869.0436	303.0	yellow_tripdata_2016-05	(40.74698638916016, -73.98989868164062)	(40.743438720703125, -73.98198699951173)	1539	27334	(Timestamp('2016-05-01 17:58:58'), Timestamp('2016-05-01 18:05:58'))	(Timestamp('2016-05-01 17:58:58'), Timestamp('2016-05-01 18:16:01'))			
1006	2016-05-01 18:00:59	2016-05-01 18:11:33	-73.9913558959961	40.74986267089844	-73.97875213623048	40.76235961914063	1	2253.0759999999996	634.0	yellow_tripdata_2016-05	(40.74986267089844, -73.9913558959961)	(40.76235961914063, -73.97875213623048)	31297	3977886868	(Timestamp('2016-05-01 17:58:59'), Timestamp('2016-05-01 18:05:59'))	(Timestamp('2016-05-01 17:58:59'), Timestamp('2016-05-01 18:21:33'))	18.0	2016-05-01 18:02:39.627120	2016-05-01 18:05:27
8491	2016-05-01 18:01:00	2016-05-01 18:06:24	-73.97987365722656	40.75508499145508	-73.99110412597656	40.7506217956543	1	1448.406	324.0	yellow_tripdata_2016-05	(40.75508499145508, -73.97987365722656)	(40.7506217956543, -73.99110412597656)	11117	37533	(Timestamp('2016-05-01 17:59:00'), Timestamp('2016-05-01 18:06:00'))	(Timestamp('2016-05-01 17:59:00'), Timestamp('2016-05-01 18:16:24'))	12.0	2016-05-01 17:58:59.865619	2016-05-01 18:00:37
6010	2016-05-01 18:01:03	2016-05-01 18:11:26	-73.9705810546875	40.764472961425774	-73.9832763671875	40.74139404296875	1	3218.68	623.0	yellow_tripdata_2016-05	(40.764472961425774, -73.9705810546875)	(40.74139404296875, -73.9832763671875)	7405	4234425056	(Timestamp('2016-05-01 17:59:03'), Timestamp('2016-05-01 18:06:03'))	(Timestamp('2016-05-01 17:59:03'), Timestamp('2016-05-01 18:21:26'))			
7496	2016-05-01 18:01:06	2016-05-01 18:06:24	-74.00279235839844	40.749710083007805	-73.9967269897461	40.742500305175774	1	1561.0597999999998	318.0	yellow_tripdata_2016-05	(40.749710083007805, -74.00279235839844)	(40.742500305175774, -73.9967269897461)	8262309019	9253	(Timestamp('2016-05-01 17:59:06'), Timestamp('2016-05-01 18:06:06'))	(Timestamp('2016-05-01 17:59:06'), Timestamp('2016-05-01 18:16:24'))	13.0	2016-05-01 18:05:39.675421	2016-05-01 18:08:29
9502	2016-05-01 18:01:07	2016-05-01 18:12:15	-73.99049377441406	40.75638961791992	-73.9943618774414	40.750770568847656	1	1561.0597999999998	668.0	yellow_tripdata_2016-05	(40.75638961791992, -73.99049377441406)	(40.750770568847656, -73.9943618774414)	6724	5122601050	(Timestamp('2016-05-01 17:59:07'), Timestamp('2016-05-01 18:06:07'))	(Timestamp('2016-05-01 17:59:07'), Timestamp('2016-05-01 18:22:15'))			
55	2016-05-01 18:01:08	2016-05-01 18:02:46	-73.99156188964845	40.764949798583984	-73.98541259765625	40.76539611816406	1	643.736	98.0	yellow_tripdata_2016-05	(40.764949798583984, -73.99156188964845)	(40.76539611816406, -73.98541259765625)	9619	2348991701	(Timestamp('2016-05-01 17:59:08'), Timestamp('2016-05-01 18:06:08'))	(Timestamp('2016-05-01 17:59:08'), Timestamp('2016-05-01 18:12:46'))			
8645	2016-05-01 18:01:08	2016-05-01 18:11:42	-73.98200225830078	40.768436431884766	-73.99002838134764	40.75178527832031	1	1609.34	634.0	yellow_tripdata_2016-05	(40.768436431884766, -73.98200225830078)	(40.75178527832031, -73.99002838134764)	42449707	9416	(Timestamp('2016-05-01 17:59:08'), Timestamp('2016-05-01 18:06:08'))	(Timestamp('2016-05-01 17:59:08'), Timestamp('2016-05-01 18:21:42'))			
